league_id,season,stage,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA,possesion_home,possesion_away,shoton_home,shoton_away,shotoff_home,shotoff_away,foul_home,foul_away,cross_home,cross_away,corner_home,corner_away,cards_home_yellow,cards_home_red,cards_away_yellow,cards_away_red
10257,2008/2009,26,9885,9875,1,0,1.6,3.5,6.5,1.5,3.45,7.0,1.5,3.6,7.4,1.5,3.5,6.0,,,,1.53,3.3,6.0,1.62,3.5,6.5,1.62,3.4,5.5,1.67,3.35,6.0,1.62,3.4,6.0,49,51,5,1,4,1,26,13,26,16,6,3,2,0,0,0
10257,2008/2009,26,8636,8686,3,3,1.8,3.25,5.0,1.85,3.0,4.4,1.8,3.3,4.4,1.73,3.1,4.5,,,,1.73,3.1,4.5,1.83,3.25,4.75,1.7,3.2,5.0,1.85,3.2,4.75,1.83,3.25,4.5,51,49,7,12,8,5,18,16,31,21,3,4,3,0,3,0
10257,2008/2009,27,8686,8600,1,1,1.9,3.2,4.33,1.75,3.1,4.75,1.9,3.3,3.9,1.8,3.0,4.33,,,,2.0,3.1,4.2,1.85,3.2,4.75,1.9,3.25,3.5,2.0,3.2,4.0,1.8,3.2,4.5,51,49,2,3,7,6,8,15,17,11,10,8,4,0,4,0
10257,2008/2009,27,8535,8540,0,2,1.66,3.5,5.5,1.6,3.3,5.75,1.65,3.5,5.3,1.57,3.25,5.5,,,,1.67,3.4,6.0,1.62,3.6,6.0,1.65,3.3,5.0,1.67,3.4,5.75,1.62,3.4,6.0,46,54,6,5,10,7,16,12,20,12,5,2,1,0,3,0
10257,2008/2009,27,9804,9885,0,1,3.5,3.1,2.2,3.2,2.9,2.25,3.3,3.1,2.2,3.0,2.88,2.25,,,,3.6,3.0,2.2,3.4,3.0,2.3,3.0,3.1,2.25,3.5,3.0,2.25,3.2,3.0,2.3,57,43,8,9,6,6,23,22,30,13,7,2,2,0,1,0
10257,2008/2009,27,10233,8636,0,2,2.8,3.1,2.6,2.95,2.95,2.35,2.75,3.0,2.6,2.88,3.0,2.25,,,,2.8,3.0,2.7,2.88,3.0,2.6,2.8,3.1,2.4,2.9,3.0,2.6,2.75,2.88,2.62,57,43,7,3,7,1,18,20,19,8,6,2,4,0,3,0
10257,2008/2009,27,8564,8524,3,0,1.57,3.6,6.5,1.5,3.5,6.75,1.5,3.8,6.7,1.44,3.5,7.0,,,,1.57,3.5,7.0,1.57,3.6,6.5,1.6,3.4,5.5,1.57,3.6,6.5,1.5,3.6,7.0,49,51,6,10,5,12,18,12,8,26,1,7,2,0,2,0
10257,2008/2009,28,8529,10233,0,1,2.3,3.1,3.3,2.2,3.0,3.2,2.4,3.1,2.95,2.2,3.0,3.0,,,,2.25,2.88,3.0,2.2,3.0,3.6,2.35,2.9,3.2,2.35,3.0,3.2,2.3,3.1,2.9,46,54,2,3,7,6,10,18,13,9,7,2,1,0,5,0
10257,2008/2009,28,9885,9857,4,1,1.4,4.2,9.0,1.38,4.1,7.0,1.4,4.0,8.5,1.36,3.75,8.0,,,,1.4,3.6,7.5,1.4,4.33,8.5,1.4,4.0,8.5,1.42,4.0,8.0,1.4,4.0,7.5,53,47,8,3,10,3,21,16,16,7,7,4,1,0,3,0
10257,2008/2009,28,8543,8533,0,3,1.67,3.4,6.0,1.65,3.35,5.1,1.65,3.4,5.5,1.62,3.25,5.0,,,,1.57,3.3,5.5,1.57,3.6,6.5,1.7,3.4,5.0,1.7,3.5,5.0,1.62,3.4,5.5,57,43,8,8,8,0,13,16,17,16,7,1,2,1,3,0
10257,2008/2009,28,8636,8535,2,0,1.73,3.4,5.5,1.7,3.3,4.75,1.7,3.3,5.3,1.67,3.2,5.0,,,,1.7,3.2,4.5,1.73,3.5,5.0,1.7,3.4,5.0,1.7,3.5,5.0,1.7,3.3,5.0,54,46,6,10,5,5,20,18,11,21,3,8,5,0,1,0
10257,2008/2009,29,8636,8690,3,0,1.2,6.0,15.0,1.18,6.4,10.0,1.2,5.5,14.0,1.2,5.0,11.0,,,,1.2,5.0,11.0,1.22,6.0,13.0,1.2,6.0,10.0,1.22,5.75,12.0,1.22,5.5,11.0,59,41,4,8,9,5,15,17,6,7,4,2,1,0,3,0
10257,2008/2009,29,9875,8564,0,0,3.4,3.1,2.25,3.62,3.05,2.0,3.6,3.1,2.1,3.2,3.0,2.1,,,,3.3,2.88,2.1,3.5,3.1,2.2,3.2,3.0,2.2,3.3,3.1,2.2,3.4,3.0,2.2,42,58,5,8,8,0,15,12,12,14,4,6,1,0,0,0
10257,2008/2009,29,8530,8543,1,0,2.62,3.0,2.87,2.6,2.95,2.65,2.45,3.2,2.8,2.25,3.0,2.88,,,,2.4,2.9,2.75,2.5,3.2,2.88,2.35,3.1,2.8,2.6,3.0,2.75,2.5,3.0,2.88,43,57,2,5,6,6,20,19,7,13,4,6,3,0,1,0
10257,2008/2009,29,8686,9885,1,4,2.87,3.0,2.6,2.75,2.95,2.5,2.6,3.2,2.6,2.5,2.88,2.62,,,,2.62,2.9,2.5,2.88,2.88,2.7,2.75,2.9,2.5,2.8,3.1,2.5,2.6,3.0,2.7,48,52,9,5,6,4,15,12,22,19,8,6,4,0,2,0
10257,2008/2009,3,8600,9875,0,0,2.1,3.1,3.75,2.0,2.9,3.9,2.0,3.0,3.6,2.0,3.0,3.5,,,,2.1,2.88,3.3,2.15,3.0,3.75,2.1,2.9,3.5,2.15,3.0,3.5,2.0,3.0,3.6,55,45,15,2,11,7,18,24,11,10,6,3,2,0,3,0
10257,2008/2009,3,9804,8636,1,3,5.75,3.4,1.67,5.5,3.4,1.6,4.7,3.4,1.65,5.5,2.88,1.67,,,,5.0,3.3,1.62,5.5,3.3,1.73,4.7,3.2,1.7,5.25,3.3,1.7,4.75,3.3,1.67,45,55,4,4,6,2,13,20,27,12,7,0,3,0,1,0
10257,2008/2009,3,8686,8690,3,0,1.33,4.75,10.0,1.3,4.35,10.0,1.25,4.6,10.5,1.36,3.6,9.0,,,,1.3,4.0,9.5,1.33,4.75,10.0,1.3,4.5,8.5,1.35,4.25,9.0,1.29,4.5,9.0,54,46,7,3,14,6,16,13,24,17,8,2,0,0,2,0
10257,2008/2009,3,8564,8543,4,1,1.73,3.3,5.5,1.6,3.4,5.5,1.6,3.5,5.0,1.73,3.2,4.5,,,,1.67,3.2,4.8,1.73,3.3,5.5,1.7,3.2,5.0,1.75,3.3,5.0,1.62,3.4,5.0,56,44,4,9,5,3,21,14,14,12,7,5,3,0,1,0
10257,2008/2009,30,8686,9857,2,1,1.5,3.75,7.5,1.45,3.7,7.0,1.45,4.0,7.0,1.5,3.3,6.5,,,,1.44,3.6,6.5,1.5,3.75,7.5,1.5,3.5,6.5,1.5,3.75,7.0,1.44,3.75,7.5,49,51,4,6,9,8,17,17,22,26,7,6,2,0,3,0
10257,2008/2009,30,9885,8533,3,3,1.33,4.75,10.0,1.3,4.65,8.5,1.33,4.6,9.0,1.3,4.2,9.0,,,,1.3,4.2,8.5,1.3,5.0,10.0,1.3,4.5,9.0,1.3,4.75,10.0,1.3,4.5,10.0,60,40,4,1,12,2,19,18,20,17,6,4,0,0,1,0
10257,2008/2009,30,8524,8535,1,2,2.55,3.2,2.8,2.4,3.1,2.75,2.6,3.1,2.65,2.38,2.88,2.8,,,,2.5,2.9,2.62,2.7,3.0,2.75,2.5,3.0,2.7,2.5,3.2,2.75,2.62,2.88,2.75,50,50,3,7,2,10,18,12,18,28,2,5,5,1,2,0
10257,2008/2009,30,8600,8636,0,1,4.75,3.25,1.83,5.0,3.0,1.75,4.3,3.2,1.85,4.33,3.2,1.73,,,,4.33,3.2,1.73,4.6,3.25,1.85,4.35,3.1,1.8,4.75,3.2,1.8,4.5,3.2,1.8,48,52,8,2,5,9,10,14,15,8,5,5,2,0,2,0
10257,2008/2009,30,8564,9888,2,0,1.28,5.25,11.0,1.2,5.5,11.5,1.25,5.0,12.0,1.25,4.5,10.0,,,,1.25,4.5,10.0,1.25,5.5,12.0,1.25,5.0,10.0,1.25,5.0,13.0,1.25,5.0,11.0,70,30,10,4,18,6,14,16,30,7,9,1,1,0,3,0
10257,2008/2009,31,8543,8686,4,2,3.1,3.1,2.4,3.05,2.95,2.3,3.0,3.0,2.45,2.75,3.0,2.38,,,,3.4,3.0,2.3,3.2,3.0,2.38,3.1,3.1,2.3,3.25,2.9,2.35,2.88,3.0,2.4,47,53,6,10,7,7,24,12,7,13,4,8,4,1,4,1
10257,2008/2009,31,8690,8600,0,2,2.38,3.1,3.1,2.35,2.95,2.95,2.2,3.2,3.2,2.3,3.0,2.8,,,,2.4,3.1,3.1,2.38,3.0,3.2,2.4,3.2,2.88,2.45,3.0,3.0,2.4,3.1,2.8,45,55,10,8,10,13,17,17,21,16,6,1,6,0,2,0
10257,2008/2009,31,10233,9885,3,2,3.25,3.0,2.38,2.9,2.95,2.4,2.95,3.1,2.4,2.75,3.0,2.38,,,,3.1,3.1,2.4,2.88,3.0,2.6,3.0,3.1,2.35,2.95,3.1,2.4,2.88,3.0,2.4,56,44,7,4,10,2,17,19,28,23,6,8,2,0,3,1
10257,2008/2009,32,8686,9888,3,2,1.33,4.75,10.0,1.3,4.0,12.0,1.3,4.8,9.5,1.33,3.75,9.0,,,,1.3,4.33,8.0,1.33,4.75,10.0,1.3,4.35,10.0,1.3,4.75,10.0,1.33,4.75,8.5,57,43,7,9,8,8,13,22,23,34,9,5,1,0,1,1
10257,2008/2009,32,9885,8636,1,1,2.55,3.1,2.88,2.55,2.9,2.75,2.6,3.0,2.75,2.5,2.88,2.62,,,,2.5,2.9,2.62,2.63,3.0,2.88,2.5,3.0,2.7,2.55,3.0,2.85,2.5,3.1,2.75,48,52,12,7,4,3,18,24,14,13,12,8,2,1,2,0
10257,2008/2009,32,8564,9804,5,1,1.33,5.0,9.0,1.25,4.65,11.5,1.27,5.0,10.0,1.25,4.5,10.0,,,,1.3,4.33,8.0,1.33,4.5,11.0,1.3,4.5,9.0,1.3,4.75,10.0,1.33,4.75,9.0,62,38,4,3,7,2,7,10,24,9,7,1,0,0,3,0
10257,2008/2009,33,8543,8524,0,1,1.8,3.3,4.75,1.85,3.05,4.25,1.7,3.4,5.1,1.7,3.2,4.5,,,,1.73,3.25,4.2,1.91,3.2,4.33,1.85,3.2,4.0,1.83,3.1,4.75,1.8,3.25,4.5,54,46,6,5,6,6,14,16,11,15,1,5,2,0,2,0
10257,2008/2009,33,8564,8540,3,0,1.5,4.0,7.0,1.45,3.55,7.55,1.45,4.0,7.0,1.36,3.75,8.0,,,,1.44,3.6,6.5,1.5,3.75,7.5,1.45,3.6,7.5,1.47,3.75,7.5,1.44,3.8,7.5,55,45,5,4,6,3,11,12,26,16,4,4,1,0,3,0
10257,2008/2009,33,8535,8686,4,1,2.4,3.2,3.0,2.45,3.0,2.77,2.4,3.2,2.85,2.25,3.0,2.88,,,,2.38,3.0,2.7,2.5,3.2,2.88,2.3,2.9,3.1,2.45,3.1,2.9,2.38,3.2,2.88,48,52,5,5,2,9,15,14,23,19,4,5,4,0,3,0
10257,2008/2009,33,9875,8636,1,0,4.0,3.2,2.0,4.1,3.0,1.9,4.3,2.8,2.0,3.75,2.8,2.0,,,,3.5,3.2,1.91,4.0,3.2,2.0,3.75,3.2,1.9,3.9,3.1,2.0,3.9,3.2,1.95,55,45,6,5,5,2,18,26,25,16,7,6,2,0,4,0
10257,2008/2009,33,8533,8600,1,2,2.25,3.1,3.4,2.2,2.85,3.35,2.2,2.8,3.3,2.25,2.88,3.0,,,,2.15,2.88,3.25,2.3,3.0,3.4,2.1,2.9,3.5,2.25,3.0,3.3,2.25,3.0,3.25,52,48,10,8,6,5,10,5,23,11,8,2,2,1,1,0
10257,2008/2009,34,9885,9888,2,2,1.36,4.5,9.0,1.3,4.55,9.0,1.4,4.3,7.5,1.33,4.0,8.0,,,,1.36,4.0,7.0,1.36,4.5,9.0,1.36,4.0,7.5,1.35,4.5,8.5,1.36,4.33,8.5,67,33,4,4,7,3,15,13,27,9,9,2,3,0,1,0
10257,2008/2009,34,8636,8543,2,0,1.5,3.8,7.25,1.45,3.75,6.75,1.5,3.5,7.5,1.5,3.3,6.5,,,,1.44,3.75,6.0,1.5,3.75,7.5,1.5,3.6,6.5,1.5,3.75,7.0,1.5,3.8,6.5,56,44,3,6,4,4,16,17,27,10,6,4,4,0,3,0
10257,2008/2009,34,8530,8564,0,2,6.0,3.75,1.57,5.95,3.45,1.55,5.6,3.6,1.6,5.0,3.25,1.62,,,,5.0,3.5,1.57,5.5,3.6,1.65,5.5,3.5,1.55,6.0,3.75,1.55,5.5,3.5,1.62,26,74,5,9,4,10,11,11,3,22,1,12,2,0,2,0
10257,2008/2009,34,10233,9882,3,1,2.25,3.1,3.3,2.15,3.15,3.15,2.3,3.2,3.0,2.2,3.0,3.0,,,,2.2,2.9,3.1,2.1,3.2,3.6,2.2,2.9,3.3,2.2,3.1,3.3,2.2,3.1,3.4,48,52,3,2,4,6,28,19,14,15,8,5,4,1,6,1
10257,2008/2009,34,8535,9804,1,0,1.44,4.0,8.0,1.4,3.65,8.6,1.45,3.8,7.5,1.4,3.75,7.0,,,,1.44,3.75,6.0,1.5,3.75,7.5,1.44,3.75,7.0,1.45,3.75,8.0,1.44,3.8,7.5,64,36,2,4,9,2,23,21,24,15,5,4,1,0,1,1
10257,2008/2009,34,9857,8690,1,2,1.8,3.3,4.75,1.75,3.35,4.3,1.75,3.4,4.7,1.8,3.2,4.0,,,,1.73,3.25,4.2,1.9,3.2,4.5,1.8,3.1,4.5,1.77,3.3,4.5,1.8,3.2,4.5,60,40,8,2,9,4,21,11,27,4,8,1,4,0,3,0
10257,2008/2009,35,8543,8600,1,3,2.88,3.0,2.6,2.55,3.15,2.55,3.0,2.9,2.5,2.5,3.1,2.5,,,,2.6,3.1,2.4,2.75,3.2,2.6,2.63,3.2,2.4,2.75,3.0,2.6,2.62,3.1,2.5,52,48,3,7,9,6,16,16,13,20,6,6,3,1,0,0
10257,2008/2009,35,8564,9885,1,1,1.83,3.5,4.33,1.8,3.25,4.15,1.9,3.1,4.2,1.73,3.2,4.33,,,,1.8,3.1,4.0,1.8,3.5,4.5,1.75,3.25,4.33,1.83,3.4,4.25,1.8,3.4,4.0,62,38,6,7,9,5,12,9,25,10,6,2,3,0,2,0
10257,2008/2009,35,8530,8535,0,2,4.75,3.4,1.8,4.5,3.4,1.7,4.3,3.4,1.8,4.33,3.0,1.8,,,,4.33,3.4,1.67,4.5,3.5,1.8,4.33,3.25,1.75,4.5,3.3,1.8,4.33,3.4,1.75,45,55,3,10,7,5,17,20,10,11,9,5,3,0,3,0
10257,2008/2009,35,8529,8686,2,2,2.88,3.2,2.5,3.0,3.0,2.3,2.65,3.3,2.5,2.6,3.0,2.5,,,,2.6,3.1,2.4,3.0,3.2,2.38,2.8,3.25,2.25,2.85,3.25,2.4,2.7,3.2,2.38,43,57,3,10,4,8,17,20,21,30,3,12,4,0,1,0
10257,2008/2009,35,9882,8690,5,0,2.9,3.3,2.4,2.7,3.2,2.4,,,,2.6,3.0,2.5,,,,2.6,3.25,2.3,2.88,3.25,2.25,2.75,3.2,2.38,2.85,3.25,2.4,2.75,3.1,2.4,55,45,5,9,1,4,21,15,6,7,4,4,3,0,1,1
10257,2008/2009,36,8535,9882,1,0,1.33,4.75,9.5,1.3,4.5,9.0,1.35,4.7,8.0,1.3,4.2,9.0,,,,1.29,4.5,8.0,1.33,4.75,9.5,1.35,4.2,8.5,1.3,4.75,10.0,1.3,4.75,8.5,49,51,7,1,5,6,11,13,18,11,3,2,0,0,3,0
10257,2008/2009,36,8686,8530,4,3,1.25,5.5,12.0,1.25,4.75,11.0,1.25,5.5,10.0,1.25,4.5,10.0,,,,1.22,4.8,10.0,1.3,5.0,11.0,1.25,4.8,11.0,1.27,5.0,11.0,1.25,5.0,11.0,58,42,4,4,9,6,8,19,30,24,6,5,1,0,2,0
10257,2008/2009,36,9885,8524,2,2,1.25,5.5,12.0,1.25,4.75,11.0,1.27,4.9,11.0,1.25,4.5,10.0,,,,1.25,4.5,10.0,1.29,5.0,12.0,1.25,5.0,10.0,1.27,5.0,11.0,1.29,5.0,9.0,56,44,6,4,5,7,17,11,25,6,8,5,0,0,0,0
10257,2008/2009,36,8636,8551,3,0,1.2,6.0,15.0,1.2,5.5,12.0,1.25,5.0,12.0,1.14,5.5,15.0,,,,1.17,5.5,12.0,1.22,6.0,13.0,1.2,5.5,12.0,1.2,6.0,13.0,1.17,6.0,15.0,50,50,10,6,1,8,10,9,13,26,3,9,0,0,0,0
10257,2008/2009,36,10233,8533,2,2,1.62,3.6,6.0,1.6,3.5,5.25,1.55,3.5,6.0,1.57,3.5,5.0,,,,1.57,3.5,5.0,1.62,3.6,6.0,1.6,3.4,5.5,1.62,3.6,5.5,1.57,3.6,5.5,61,39,7,5,7,8,14,19,29,21,7,5,4,0,1,0
10257,2008/2009,36,8600,8564,2,1,3.6,3.2,2.1,3.45,3.2,2.0,3.2,3.3,2.15,3.2,3.2,2.0,,,,3.2,3.2,2.0,3.6,3.25,2.1,3.4,3.25,2.0,3.5,3.2,2.1,3.5,3.25,2.0,43,57,11,2,12,7,7,18,21,33,7,12,3,0,4,0
10257,2008/2009,37,8564,8686,2,3,1.8,3.4,4.75,1.8,3.2,4.15,1.9,3.4,3.7,1.73,3.2,4.33,,,,1.8,3.4,4.8,1.8,3.5,4.5,1.73,3.4,4.33,1.8,3.2,4.5,1.8,3.4,4.2,57,43,6,5,6,6,13,7,32,11,6,1,1,0,3,0
10257,2008/2009,37,8529,8636,2,1,3.2,3.2,2.3,3.35,2.85,2.2,3.3,2.9,2.3,2.88,3.0,2.25,,,,3.1,3.25,2.3,3.0,3.25,2.38,3.0,3.2,2.2,3.2,3.1,2.2,3.1,3.2,2.2,49,51,10,5,5,8,5,15,15,7,4,3,0,0,1,0
10257,2008/2009,37,9888,8535,1,1,5.0,4.33,1.57,5.45,3.95,1.5,5.5,3.9,1.55,5.0,3.5,1.57,,,,5.5,3.8,1.6,5.0,4.33,1.57,4.33,4.5,1.5,5.0,4.0,1.57,4.5,4.2,1.57,44,56,10,8,10,11,24,14,16,18,8,9,3,0,3,1
10257,2008/2009,38,8636,8524,4,3,1.44,4.0,8.0,1.4,3.65,8.75,1.4,3.7,7.0,1.4,3.75,7.0,,,,1.4,4.2,9.0,1.5,4.0,7.0,1.45,3.75,7.0,1.45,3.75,7.5,1.4,3.75,8.5,51,49,6,3,6,4,12,7,34,22,14,3,2,0,0,0
10257,2008/2009,38,8535,8564,0,2,2.5,3.1,2.88,2.48,3.1,2.65,2.4,3.1,2.7,2.25,3.0,2.88,,,,2.4,3.3,2.9,2.6,3.2,2.75,2.5,3.2,2.6,2.45,3.1,2.8,2.5,3.0,2.75,42,58,5,3,9,10,11,10,21,21,5,5,0,0,1,0
10257,2008/2009,38,9857,8530,3,1,1.3,4.75,12.0,1.3,4.35,9.5,,,,1.2,5.0,11.0,,,,1.3,4.8,11.0,1.22,5.0,12.0,1.3,4.5,8.5,1.33,4.5,8.5,1.29,4.0,11.0,44,56,8,7,5,10,9,6,14,22,4,5,2,0,0,0
10257,2008/2009,38,9885,8543,2,0,1.36,4.5,8.0,1.32,4.5,8.0,1.35,4.2,7.5,1.33,4.0,8.0,,,,1.36,4.5,9.0,1.36,4.5,9.0,1.33,4.35,8.5,1.35,4.33,8.25,1.36,4.0,8.5,55,45,5,3,11,11,20,10,19,7,8,4,0,0,1,0
10257,2008/2009,38,8686,9804,3,2,1.65,4.2,4.5,,,,,,,1.73,3.5,3.75,,,,1.62,4.33,4.6,1.67,3.75,4.33,1.6,3.4,5.0,1.65,4.0,4.25,1.62,3.75,4.33,51,49,8,12,6,12,19,12,14,18,7,7,2,0,1,1
10257,2008/2009,4,8543,8535,3,0,2.4,3.0,3.2,2.37,3.05,2.85,2.4,2.9,2.9,2.38,2.88,2.8,,,,2.38,2.8,2.88,2.38,3.0,3.2,2.25,3.0,3.1,2.4,2.95,2.95,2.4,3.0,2.8,44,56,11,2,8,6,16,17,10,10,7,6,2,0,2,0
10257,2008/2009,4,9885,8530,1,1,1.25,5.25,13.0,1.25,5.0,10.0,1.25,4.6,10.5,1.25,4.5,10.0,,,,1.29,4.0,10.0,1.29,5.0,11.0,1.29,4.5,10.0,1.25,5.0,11.0,1.25,5.0,9.0,56,44,13,4,10,2,16,29,20,15,5,3,0,0,3,0
10257,2008/2009,4,8636,9888,1,0,1.17,6.5,19.0,1.15,6.0,15.0,1.2,5.0,12.0,1.14,6.0,12.0,,,,1.14,5.5,15.0,1.15,7.0,19.0,1.14,6.0,15.0,1.18,5.75,15.0,1.17,6.0,12.0,46,54,10,2,6,3,14,12,19,7,7,2,2,0,1,0
10257,2008/2009,5,9882,9885,0,0,3.4,3.0,2.3,3.1,3.2,2.15,3.3,3.0,2.1,3.25,3.0,2.38,,,,3.1,2.88,2.2,3.25,3.0,2.38,3.25,3.0,2.1,3.2,3.0,2.25,3.1,3.0,2.2,43,57,6,3,5,7,13,22,31,15,11,2,2,0,2,0
10257,2008/2009,5,8686,8524,2,0,1.57,3.6,6.5,1.5,3.75,6.0,1.55,3.5,5.5,1.57,3.6,6.5,,,,1.4,3.75,7.0,1.57,3.75,6.5,1.45,3.6,7.0,1.47,3.75,7.0,1.53,3.6,5.5,43,57,5,2,4,5,18,16,19,16,3,4,2,0,2,0
10257,2008/2009,5,8564,8636,1,0,2.88,2.88,2.75,2.8,2.9,2.5,2.6,2.9,2.7,2.88,3.0,2.62,,,,2.62,2.9,2.5,2.88,2.88,2.7,2.7,2.9,2.6,2.7,3.0,2.6,2.7,2.88,2.62,53,47,11,5,6,7,18,13,22,26,5,2,2,0,5,1
10257,2008/2009,6,8551,8686,1,0,4.0,3.2,2.0,4.0,3.2,1.85,3.4,3.1,2.0,3.75,3.0,1.91,,,,3.3,3.0,2.05,4.0,3.2,2.0,3.75,3.1,1.9,3.75,3.1,2.0,3.5,3.1,2.0,37,63,3,10,8,5,11,14,9,20,3,4,3,0,3,0
10257,2008/2009,6,8529,8564,0,0,8.0,4.0,1.44,7.0,3.75,1.45,6.3,3.5,1.5,6.5,3.6,1.44,,,,6.5,3.6,1.44,7.5,3.75,1.5,7.0,3.6,1.45,7.0,3.6,1.5,7.0,3.75,1.44,32,68,5,7,5,9,27,16,19,13,5,5,3,0,3,0
10257,2008/2009,6,9885,8540,1,2,1.53,3.75,7.0,1.5,3.75,6.0,1.5,3.5,6.3,1.5,3.5,6.0,,,,1.44,3.6,6.5,1.53,3.6,7.5,1.5,3.5,6.5,1.55,3.6,6.0,1.44,3.6,7.0,46,54,3,3,6,5,13,29,5,4,2,3,3,0,2,0
10257,2008/2009,6,8636,9857,2,1,1.22,6.0,13.0,1.2,5.5,12.0,1.22,4.8,11.0,1.2,5.0,11.0,,,,1.17,5.5,12.0,1.22,5.5,15.0,1.2,5.5,11.0,1.22,5.5,12.0,1.2,5.5,11.0,61,39,14,7,7,5,15,11,23,6,11,5,2,0,2,0
10257,2008/2009,7,8564,9882,3,0,1.4,4.0,9.5,1.4,4.0,7.25,1.37,4.0,8.0,1.44,3.6,6.5,,,,1.36,3.75,8.0,1.44,3.8,9.0,1.4,3.9,9.5,1.45,3.75,7.5,1.4,3.75,8.5,55,45,4,2,5,4,26,17,18,11,6,4,2,0,2,0
10257,2008/2009,7,8686,8636,0,4,3.4,3.0,2.3,3.1,3.0,2.25,2.7,3.0,2.5,2.75,3.0,2.38,,,,3.0,2.88,2.25,3.4,3.0,2.3,3.15,3.05,2.3,3.2,2.8,2.4,2.88,3.0,2.4,56,44,13,6,13,10,13,16,19,14,8,10,1,0,1,0
10257,2008/2009,7,8535,8690,3,0,1.44,3.8,9.0,1.4,4.0,7.25,1.45,3.7,6.5,1.36,3.75,8.0,,,,1.4,3.6,7.5,1.4,4.0,10.0,1.45,3.7,8.5,1.45,3.75,7.5,1.4,3.75,8.5,53,47,7,4,11,4,29,17,11,4,11,3,1,0,1,1
10257,2008/2009,8,8551,8530,1,1,2.25,2.9,3.6,2.25,2.9,3.2,2.2,2.9,3.2,2.25,2.88,3.0,,,,2.2,2.8,3.2,2.3,2.88,3.5,2.2,2.9,3.3,2.3,2.9,3.25,2.1,2.88,3.5,64,36,12,0,6,2,6,8,38,5,11,1,2,0,1,0
10257,2008/2009,8,8636,10233,0,0,1.3,5.0,11.0,1.3,4.5,9.0,1.25,4.6,10.5,1.25,4.5,10.0,,,,1.29,4.2,9.0,1.33,4.6,10.0,1.3,4.5,9.0,1.3,4.5,10.0,1.29,4.33,10.0,52,48,4,6,13,5,15,16,27,8,6,2,4,0,4,0
10257,2008/2009,9,8686,9882,2,0,1.72,3.4,5.25,1.6,3.25,6.0,1.7,3.3,4.5,1.67,3.4,6.0,,,,1.62,3.1,5.5,1.73,3.25,6.0,1.7,3.3,5.0,1.7,3.25,5.5,1.67,3.2,5.5,57,43,8,3,3,7,8,13,10,13,6,2,2,0,3,0
10257,2009/2010,10,10233,8535,2,1,2.4,3.2,3.0,2.35,3.2,2.9,2.5,3.1,2.8,2.3,3.0,2.8,,,,2.5,3.1,2.9,2.5,3.0,3.0,2.25,3.1,3.0,2.4,3.15,2.9,2.4,3.2,2.8,48,52,5,5,5,6,20,19,11,20,0,4,2,0,1,0
10257,2009/2010,10,8636,8540,5,3,1.44,4.0,8.0,1.45,3.7,8.0,1.45,4.0,7.0,1.36,3.75,8.0,,,,1.44,4.0,8.0,1.44,4.0,8.0,1.36,4.0,8.0,1.45,3.75,8.0,1.5,3.5,8.0,54,46,5,4,8,10,15,10,27,20,8,3,1,0,2,0
10257,2009/2010,10,9885,9882,5,1,1.75,3.4,5.0,1.75,3.4,4.65,1.75,3.4,4.8,1.62,3.3,5.0,,,,1.73,3.4,5.25,1.73,3.5,5.0,1.67,3.3,5.0,1.75,3.3,5.0,1.73,3.3,5.0,62,38,8,1,6,5,24,23,18,5,5,1,1,0,1,0
10257,2009/2010,10,9875,8564,2,2,2.88,3.2,2.5,2.8,3.15,2.45,2.85,3.2,2.4,2.75,3.0,2.38,,,,2.9,3.1,2.5,2.75,3.0,2.75,2.62,3.2,2.4,2.8,3.0,2.6,2.8,3.1,2.5,48,52,10,2,9,3,9,16,23,3,10,2,4,0,2,0
10257,2009/2010,11,8535,8530,3,1,1.44,4.0,8.0,1.48,3.7,7.35,1.45,4.0,7.0,1.44,3.5,7.0,,,,1.44,3.6,6.5,1.44,4.0,8.0,1.4,3.75,8.0,1.45,4.0,7.25,1.44,3.75,7.5,55,45,5,4,3,6,21,14,21,9,7,5,2,0,4,0
10257,2009/2010,11,9885,9875,2,3,1.53,3.75,7.0,1.52,3.65,6.55,1.57,3.6,6.0,1.5,3.5,6.0,,,,1.5,3.4,6.0,1.53,3.5,8.0,1.5,3.5,6.5,1.55,3.6,6.5,1.53,3.5,6.5,63,37,4,4,6,4,14,23,10,10,5,8,1,1,3,0
10257,2009/2010,11,8686,9857,2,1,1.67,3.5,5.5,1.6,3.45,5.9,1.6,3.6,5.6,1.5,3.5,6.0,,,,1.5,3.4,6.0,1.75,3.4,5.0,1.67,3.5,4.5,1.67,3.5,5.25,1.57,3.5,5.5,54,46,9,2,12,1,14,14,25,14,17,1,2,0,2,0
10257,2009/2010,11,8564,10167,2,0,1.53,3.8,6.5,1.52,3.85,6.0,1.5,3.8,6.7,1.44,3.6,6.5,,,,1.4,3.75,7.0,1.53,3.75,7.0,1.5,3.5,6.5,1.55,3.6,6.5,1.44,3.75,7.5,56,44,5,7,3,7,10,22,9,5,3,1,2,0,1,0
